"GEOID","urbanPercent","URBAN_POP","TRACT_POP"
"060750171",1,7564,7564
"060750176",1,13175,13175
"060750177",1,2841,2841
"060750178",1,10573,10573
"060750179",1,2747,2747
"060750180",1,4758,4758
"060750201",1,6922,6922
"060750202",1,6408,6408
"060750203",1,3624,3624
"060750204",1,7782,7782
"060750205",1,2663,2663
"060750206",1,5178,5178
"060750207",1,5507,5507
"060750208",1,6761,6761
"060750209",1,4296,4296
"060750210",1,4213,4213
"060750211",1,4111,4111
"060750212",1,3015,3015
"060750213",1,2652,2652
"060750214",1,3404,3404
"060750215",1,5237,5237
"060750216",1,4403,4403
"060750217",1,4222,4222
"060750218",1,4091,4091
"060750226",1,5001,5001
"060750227",1,5928,5928
"060750228",1,11311,11311
"060750229",1,9565,9565
"060750230",1,9555,9555
"060750231",1,8278,8278
"060750232",1,4987,4987
"060750233",1,4369,4369
"060750234",1,4110,4110
"060750251",1,3364,3364
"060750252",1,5164,5164
"060750253",1,4412,4412
"060750254",1,10630,10630
"060750255",0.646418710410914,7960,12314
"060750256",1,5482,5482
"060750257",1,9267,9267
"060750258",1,2030,2030
"060750259",1,4537,4537
"060750260",1,17887,17887
"060750261",1,6890,6890
"060750262",1,7497,7497
"060750263",0.59782884176734,14153,23674
"060750264",1,15278,15278
"060750301",0.687278670661945,10092,14684
"060750302",1,8495,8495
"060750303",0.726446034585569,9746,13416
"060750304",0.5,5269,10538
"060750305",1,3220,3220
"060750306",0.5,2343,4686
"060750307",0.5,6859,13718
"060750308",0.5,5898,11796
"060750309",1,6707,6707
"060750310",1,4192,4192
"060750311",0.5,6305,12610
"060750312",1,9115,9115
"060750313",1,9459,9459
"060750314",1,7229,7229
"060750326",1,8701,8701
"060750327",1,6472,6472
"060750328",1,8331,8331
"060750329",1,8865,8865
"060750330",0.5,7914,15828
"060750331",1,4025,4025
"060750332",1,9571,9571
"060750351",1,7803,7803
"060750352",1,9641,9641
"060750353",1,7360,7360
"060750354",1,6696,6696
"060750401",1,4417,4417
"060750402",1,5539,5539
"060750426",1,7386,7386
"060750427",1,5496,5496
"060750428",1,2433,2433
"060750451",1,5048,5048
"060750452",1,6773,6773
"060750476",1,5302,5302
"060750477",1,8258,8258
"060750478",1,7926,7926
"060750479",1,10499,10499
"060750601",1,3690,3690
"060750604",1,2325,2325
"060750605",0.5,3214,6428
"060750607",1,17432,17432
"060750610",1,5044,5044
"060750611",1,4451,4451
"060750612",1,4166,4166
"060750614",1,5881,5881
"060750615",1,20593,20593
"060759802",1,79,79
"060759803",1,284,284
"060759805",1,125,125
"060759806",1,1340,1340
"060759809",1,1248,1248
"060770001",1,4898,4898
"060770003",1,2938,2938
"060770004",1,7991,7991
"060770005",1,3071,3071
"060770006",1,2305,2305
"060770007",1,5939,5939
"060770008",0.781767361857665,7272,9302
"060770009",1,6351,6351
"060770010",0.5,5632,11264
"060770011",0.5,10743,21486
"060770012",1,5750,5750
"060770013",0.5,5350,10700
"060770014",0.5,5015,10030
"060770015",0.5,9483,18966
"060770016",0.5,2522,5044
"060770017",0.5,4026,8052
"060770018",0.5,4036,8072
"060770019",1,5782,5782
"060770020",0.5,4068,8136
"060770021",0.5,5996,11992
"060770022",0.60886293369976,8862,14555
"060770023",1,5285,5285
"060770024",0.76679599754952,7510,9794
"060770025",1,6596,6596
"060770027",0.997104755220214,11365,11398
"060770028",0.5,6992,13984
"060770031",0.754075895994378,42922,56920
"060770032",0.657270917721078,47219,71841
"060770033",1,30942,30942
"060770034",1,32807,32807
"060770035",0.517572028474546,23048,44531
"060770036",0.171647283968791,2332,13586
"060770037",0.237191157347204,2736,11535
"060770038",0.788349216108208,25645,32530
"060770039",0.00200803212851406,6,2988
"060770040",0.509859031223925,11610,22771
"060770041",0.307070305380193,18532,60351
"060770042",1,15409,15409
"060770043",0.808854031630801,24958,30856
"060770044",0.494705161074574,13314,26913
"060770045",1,6582,6582
"060770046",0.120675520577144,2208,18297
"060770049",0.222990698783687,7480,33544
"060770050",0.366879128520107,15829,43145
"060770051",0.51444248176385,112417,218522
"060770052",0.5232952662187,86833,165935
"060770053",0.880389107633259,26608,30223
"060770054",1,13118,13118
"060770055",0.0595465393794749,499,8380
"060790100",0,0,18522
"060790101",0.585666789804211,7927,13535
"060790102",0.680566552300519,23208,34101
"060790103",0.0262660619803477,556,21168
"060790104",0.693066801619433,5478,7904
"060790105",0.701920547224415,8004,11403
"060790106",0.480607868730188,5155,10726
"060790107",0.700230437831881,13978,19962
"060790109",0.561637315564017,14160,25212
"060790110",0.494259606373008,8438,17072
"060790111",1,12785,12785
"060790112",0.482257649781435,7502,15556
"060790113",0.467133757961783,7334,15700
"060790115",0.39370900417412,5282,13416
"060790116",0.267305029995385,2317,8668
"060790117",0.714464509207938,7992,11186
"060790118",0.489081225033289,7346,15020
"060790119",0.534947789380138,12039,22505
"060790120",1,7161,7161
"060790121",1,5482,5482
"060790122",0.682323978335795,6929,10155
"060790123",0.219950396225274,7272,33062
"060790124",0.934509256025148,16053,17178
"060790125",1,16634,16634
"060790126",0.986260675826216,7968,8079
"060790127",0.276019690576653,8635,31284
"060790130",0.00075642965204236,4,5288
"060790131",0.258354293927416,2876,11132
"060816001",0.497259773474607,5444,10948
"060816002",1,4368,4368
"060816003",0.5,4057,8114
"060816004",1,8035,8035
"060816005",1,7648,7648
"060816006",1,5464,5464
"060816007",1,7842,7842
"060816008",1,7648,7648
"060816009",1,4039,4039
"060816010",1,6826,6826
"060816011",1,5917,5917
"060816012",0.5,6746,13492
"060816013",0.650377643504532,8611,13240
"060816014",1,7129,7129
"060816015",1,10673,10673
"060816016",0.857783914394201,17395,20279
"060816017",1,4313,4313
"060816018",0.333333333333333,6366,19098
"060816019",0.460166358595194,9958,21640
"060816020",1,7963,7963
"060816021",1,3710,3710
"060816022",1,8786,8786
"060816023",0.992921189240208,4208,4238
"060816024",0.5,6924,13848
"060816025",1,5156,5156
"060816026",1,8310,8310
"060816027",1,6080,6080
"060816028",1,4639,4639
"060816029",1,3958,3958
"060816030",1,4597,4597
"060816031",0.997580157289776,3298,3306
"060816032",0.49558749369642,3931,7932
"060816033",1,6568,6568
"060816034",0.996403524545945,5541,5561
"060816037",1,5667,5667
"060816038",1,7558,7558
"060816039",1,5590,5590
"060816040",1,3314,3314
"060816041",1,11679,11679
"060816042",1,4197,4197
"060816044",1,5287,5287
"060816045",1,3648,3648
"060816046",1,2808,2808
"060816047",1,2879,2879
"060816048",1,5207,5207
"060816049",1,3387,3387
"060816050",0.5,8603,17206
"060816051",1,3339,3339
"060816052",1,3816,3816
"060816053",1,5022,5022
"060816054",1,6364,6364
"060816055",1,5478,5478
"060816056",1,5832,5832
"060816057",0.5,5563,11126
"060816058",1,2621,2621
"060816059",1,6256,6256
"060816060",1,5242,5242
"060816061",1,4380,4380
"060816062",1,7937,7937
"060816063",1,4159,4159
"060816064",1,5261,5261
"060816065",1,3713,3713
"060816066",1,3740,3740
"060816067",1,2617,2617
"060816068",0.5,3344,6688
"060816069",0.5,2446,4892
"060816070",1,3582,3582
"060816071",1,2967,2967
"060816072",1,4971,4971
"060816073",1,3642,3642
"060816074",1,4919,4919
"060816075",1,6613,6613
"060816076",1,4269,4269
"060816077",1,6891,6891
"060816078",1,3198,3198
"060816079",1,3518,3518
"060816080",1,22937,22937
"060816081",1,3645,3645
"060816082",1,3749,3749
"060816083",1,3474,3474
"060816084",1,5664,5664
"060816085",1,7763,7763
"060816086",1,4729,4729
"060816087",1,7670,7670
"060816088",1,6179,6179
"060816089",0.5,7261,14522
"060816090",1,2808,2808
"060816091",0.5,1647,3294
"060816092",1,8259,8259
"060816093",1,3499,3499
"060816094",1,3458,3458
"060816095",0.5,5161,10322
"060816096",0.420955142143835,10454,24834
"060816097",0.325937546690572,4363,13386
"060816098",0.5,4733,9466
"060816099",0.5,3068,6136
"060816100",0.5,4782,9564
"060816101",1,2489,2489
"060816102",0.613190021231423,13863,22608
"060816103",0.785634470120234,17577,22373
"060816104",0.5,5580,11160
"060816105",0.5,4737,9474
"060816106",1,9200,9200
"060816107",0.5,5200,10400
"060816108",1,4664,4664
"060816109",0.684109116722442,6746,9861
"060816110",1,5978,5978
"060816111",0.5,6423,12846
"060816112",1,3013,3013
"060816113",0.333333333333333,4891,14673
"060816114",1,4453,4453
"060816115",1,2735,2735
"060816116",1,2466,2466
"060816117",0.5,6437,12874
"060816118",0.498214684222272,4465,8962
"060816119",1,10800,10800
"060816120",1,7369,7369
"060816121",0.667012365376945,8361,12535
"060816125",1,4728,4728
"060816126",1,4653,4653
"060816127",1,2291,2291
"060816128",0.5,3354,6708
"060816129",0.5,4728,9456
"060816130",0.5,3279,6558
"060816132",0.362109260882267,4958,13692
"060816133",0.944907575208409,2607,2759
"060816134",0.0899808551372048,564,6268
"060816135",0.287589186358578,8787,30554
"060816136",0.475714521724765,5759,12106
"060816137",0.506165839829908,7142,14110
"060816139",0.5,5963,11926
"060816140",0.5,6172,12344
"060819843",NA,0,0
"060830001",0.453128170443017,13399,29570
"060830002",0.676804054955315,5074,7497
"060830003",1,7020,7020
"060830004",1,4913,4913
"060830005",0.482585723528143,8951,18548
"060830006",1,4817,4817
"060830007",0.48546511627907,6346,13072
"060830008",1,11042,11042
"060830009",1,3497,3497
"060830010",1,5769,5769
"060830011",1,8794,8794
"060830012",1,11348,11348
"060830013",0.767425218262487,10724,13974
"060830014",0.5,3146,6292
"060830015",0.437191249117855,2478,5668
"060830016",0.496239499902325,10161,20476
"060830017",0.366558018252933,5623,15340
"060830019",0.302625653476397,15456,51073
"060830020",0.606404761254744,44424,73258
"060830021",1,12233,12233
"060830022",0.809195746592781,27015,33385
"060830023",0.849867608120035,28887,33990
"060830024",0.661158784575091,31050,46963
"060830025",0.751120238984317,8046,10712
"060830027",0.998683648783265,28071,28108
"060830028",0.413261265542092,20873,50508
"060830029",0.677244960676342,53992,79723
"060830030",0.664779958470092,19849,29858
"060830031",0.254020577364899,2543,10011
"060839800",0.5,15,30
"060839803",1,4909,4909
"060839804",0.95595766473199,2800,2929
"060855001",1,7969,7969
"060855002",1,5281,5281
"060855003",1,4765,4765
"060855004",1,2476,2476
"060855005",0.333333333333333,5506,16518
"060855006",1,5548,5548
"060855008",1,4669,4669
"060855009",1,8968,8968
"060855010",1,5468,5468
"060855011",1,8742,8742
"060855012",1,4129,4129
"060855013",1,3786,3786
"060855014",1,6458,6458
"060855015",1,9126,9126
"060855016",1,7169,7169
"060855017",1,5155,5155
"060855018",0.5,4852,9704
"060855019",1,7094,7094
"060855020",0.333333333333333,10176,30528
"060855021",0.705076318223867,12195,17296
"060855022",0.774338268281741,10356,13374
"060855023",0.678923670668954,6333,9328
"060855024",1,7235,7235
"060855025",1,6540,6540
"060855026",0.5,9980,19960
"060855027",0.5,13798,27596
"060855028",0.5,4422,8844
"060855029",0.770614614475422,44335,57532
"060855030",1,13259,13259
"060855031",0.92733663295316,64640,69705
"060855032",0.944324041551454,50544,53524
"060855033",0.675988754712159,105799,156510
"060855034",1,9753,9753
"060855035",1,33884,33884
"060855036",0.720828280943942,7728,10721
"060855037",1,34596,34596
"060855038",0.530179445350734,18525,34941
"060855039",0.607238343658298,9312,15335
"060855040",1,11930,11930
"060855041",0.5,10035,20070
"060855042",0.233226914922136,9570,41033
"060855043",0.834596461725505,73452,88009
"060855044",0.870885377130633,50480,57964
"060855045",1,37657,37657
"060855046",0.366455850158112,3013,8222
"060855047",1,661,661
"060855048",1,23247,23247
"060855049",1,9932,9932
"060855050",0.79066497961479,44992,56904
"060855051",1,4616,4616
"060855052",0.702376580452232,13388,19061
"060855053",1,25696,25696
"060855054",0.67762865193534,18277,26972
"060855055",1,4217,4217
"060855056",1,4338,4338
"060855057",0.497744621790423,5738,11528
"060855058",0.333581842279655,4027,12072
"060855059",0.400367647058824,7623,19040
"060855060",1,4938,4938
"060855061",0.74101604552212,14455,19507
"060855062",1,21073,21073
"060855063",1,24510,24510
"060855064",0.654106689246401,10815,16534
"060855065",0.798933355730063,19025,23813
"060855066",0.5,25381,50762
"060855067",0.635265261627907,13986,22016
"060855068",0.593832104685866,23280,39203
"060855069",0.483625949445897,7768,16062
"060855070",0.476403253338689,9489,19918
"060855071",1,3020,3020
"060855072",0.5,10672,21344
"060855073",0.753022175966696,9406,12491
"060855074",1,9800,9800
"060855075",1,5984,5984
"060855076",0.311607910576096,5436,17445
"060855077",0.422472590144091,18149,42959
"060855078",0.433007889116506,19869,45886
"060855079",0.736083113661033,18988,25796
"060855080",0.562016021361816,16838,29960
"060855081",0.381850758853288,10869,28464
"060855082",0.688312181776731,18115,26318
"060855083",0.753692441355343,15615,20718
"060855084",0.705166173083251,17144,24312
"060855085",0.757597587982604,28394,37479
"060855086",1,9630,9630
"060855087",0.793080446480189,17834,22487
"060855088",1,3635,3635
"060855089",1,4887,4887
"060855090",1,7188,7188
"060855091",0.901606045012594,33290,36923
"060855092",0.652094360582892,9979,15303
"060855093",0.607726054106751,9974,16412
"060855094",0.598340088785949,15500,25905
"060855095",1,5553,5553
"060855096",1,3614,3614
"060855097",1,3230,3230
"060855098",0.596588319552054,9163,15359
"060855099",0.770763101440392,7545,9789
"060855100",0.614843367596672,10049,16344
"060855101",1,3016,3016
"060855102",0.5,4549,9098
"060855103",1,4621,4621
"060855104",1,3631,3631
"060855105",1,5371,5371
"060855106",1,6286,6286
"060855107",1,5487,5487
"060855108",1,10751,10751
"060855109",1,5404,5404
"060855110",1,6939,6939
"060855111",1,5513,5513
"060855112",1,4706,4706
"060855113",1,7978,7978
"060855114",1,3649,3649
"060855115",1,8090,8090
"060855116",1,7186,7186
"060855117",0.392078144577697,15333,39107
"060855119",0.557412204084091,46268,83005
"060855120",0.80933421569372,149204,184354
"060855121",0.107549857549858,755,7020
"060855122",0.116423103688239,1673,14370
"060855123",0.486609766056828,48860,100409
"060855124",0.25171633955254,6233,24762
"060855125",0.467479427621711,46129,98676
"060855126",0.358459921658546,11256,31401
"060855130",0.5,14272,28544
"060855135",0.003125,12,3840
"060871001",0.961203138622494,2205,2294
"060871002",1,6825,6825
"060871003",0.5,4020,8040
"060871004",1,8452,8452
"060871005",0.488251366120219,5361,10980
"060871006",1,3358,3358
"060871007",1,2275,2275
"060871008",1,6966,6966
"060871009",1,4274,4274
"060871010",1,8801,8801
"060871011",1,5501,5501
"060871012",0.492921121063277,3412,6922
"060871101",0.711121999020088,7257,10205
"060871102",0.599174209941242,7546,12594
"060871103",1,7206,7206
"060871104",0.694957152274225,8434,12136
"060871105",1,14142,14142
"060871106",0.604958432304038,8150,13472
"060871107",0.329503074286866,3269,9921
"060871202",0.00512820512820513,48,9360
"060871203",0.411271570187248,6721,16342
"060871204",0.422657549436333,4574,10822
"060871205",0.115698351922757,1390,12014
"060871206",0.322280887011616,3052,9470
"060871207",0.310780235019342,4258,13701
"060871208",0.326999079638352,6040,18471
"060871209",0.425008639557655,7379,17362
"060871211",0.297270634659651,1808,6082
"060871212",0.20591071256388,4271,20742
"060871213",0.5,4210,8420
"060871214",1,10155,10155
"060871215",1,4944,4944
"060871216",0.691752691752692,6232,9009
"060871217",0.684785577711008,7521,10983
"060871218",1,4667,4667
"060871220",0.473022543537875,13282,28079
"060871221",0.5,3315,6630
"060871222",0.797074713400975,12098,15178
"060871223",0.341992433795712,2712,7930
"060871224",0.0237917422383442,446,18746
"060871225",0.456304898019949,6130,13434
"060871231",0.400757575757576,2116,5280
"060871233",0.0102498398462524,32,3122
"060890101",1,1680,1680
"060890102",1,2225,2225
"060890103",1,4125,4125
"060890104",1,4452,4452
"060890105",1,4927,4927
"060890106",0.44627917217085,8108,18168
"060890107",0.716017539334537,11104,15508
"060890108",0.55033426183844,19757,35900
"060890109",0.5,4248,8496
"060890110",0.392721385330142,5579,14206
"060890111",1,3467,3467
"060890112",0.5,6384,12768
"060890113",1,5379,5379
"060890114",0.586619281322277,10399,17727
"060890115",0.252937282806553,3057,12086
"060890116",0.341473072861668,2587,7576
"060890117",0.735571702998413,8807,11973
"060890118",0.0157525510204082,247,15680
"060890120",0.473772633936905,5076,10714
"060890121",0.477784066789302,6753,14134
"060890122",0.0106649937264743,119,11158
"060890123",0.0881302433756957,2122,24078
"060910100",0.00618046971569839,40,6472
"060930007",0.32551282051282,7617,23400
"060930010",0.415475525033938,5203,12523
"060952501",0.7843761535622,16999,21672
"060952502",0.5,4280,8560
"060952503",1,3539,3539
"060952504",0.5,3372,6744
"060952505",0.71218814968815,5481,7696
"060952506",0.496809264949185,12612,25386
"060952507",0.5,3473,6946
"060952508",0.483523189585028,4754,9832
"060952509",0.998683344305464,3034,3038
"060952510",1,2742,2742
"060952511",0.5,3490,6980
"060952512",1,3639,3639
"060952513",1,3168,3168
"060952514",1,6010,6010
"060952515",1,3992,3992
"060952516",1,2694,2694
"060952517",1,6619,6619
"060952518",0.689637742207245,12279,17805
"060952519",1,17293,17293
"060952520",1,4361,4361
"060952521",0.746109269428347,29484,39517
"060952522",0.360174932539313,19354,53735
"060952523",0.694876665642372,49749,71594
"060952524",0.651755559803734,10228,15693
"060952525",1,4766,4766
"060952526",0.89270309664753,30010,33617
"060952527",0.723956442831216,31912,44080
"060952528",0.998052106160214,4099,4107
"060952529",0.505908791931594,46149,91220
"060952530",1,6640,6640
"060952531",0.81792562840114,25251,30872
"060952532",0.673611721611722,22987,34125
"060952533",0,0,5054
"060952534",0.566591625393967,18876,33315
"060952535",0.453392922291135,9942,21928
"060959800",1,4,4
"060971501",0.125,537,4296
"060971502",0.337640267587398,12517,37072
"060971503",0.382107225084969,17426,45605
"060971505",0.132204467763733,1663,12579
"060971506",0.507071808148249,37214,73390
"060971507",0.472445210539276,9593,20305
"060971508",0.487856709168185,4821,9882
"060971509",0.384650153679262,8510,22124
"060971510",0.286990175647514,2892,10077
"060971512",0.388585099111415,15918,40964
"060971513",0.493042570520689,42980,87173
"060971514",0.434255399772641,18336,42224
"060971515",0.459845503570908,12620,27444
"060971516",0.343481604922446,5359,15602
"060971517",0.5,7203,14406
"060971518",0.5,5056,10112
"060971519",1,2921,2921
"060971520",1,2168,2168
"060971521",1,2804,2804
"060971522",0.575842585641471,14574,25309
"060971523",0.5,4153,8306
"060971524",0.470714958933621,6992,14854
"060971525",0.5,7894,15788
"060971526",0.258088203533325,5975,23151
"060971527",0.358044725905403,9046,25265
"060971528",0.717531049116894,11497,16023
"060971529",0.444304837384623,18388,41386
"060971530",0.480002344047584,32764,68258
"060971531",1,14519,14519
"060971532",0.658363273453094,8246,12525
"060971533",0.446333687566419,10920,24466
"060971534",0.417464996315402,13596,32568
"060971535",0.118813825608798,3025,25460
"060971536",0.250651230101302,1732,6910
"060971537",0.0130506268411317,381,29194
"060971538",0.576800314809147,26384,45742
"060971539",0.544109589041096,11916,21900
"060971540",0.0512304250559284,229,4470
"060971541",0.00323624595469256,22,6798
"060971542",0.453578987877622,9429,20788
"060990001",0.0829983656521931,1879,22639
"060990002",0.494583473295264,23558,47632
"060990003",0.5,16231,32462
"060990004",0.537193063822112,20849,38811
"060990005",0.570166700846688,38923,68266
"060990006",0.469119917653114,7292,15544
"060990008",1,26819,26819
"060990009",0.912457267005336,57118,62598
"060990010",1,10173,10173
"060990011",1,4381,4381
"060990012",1,3961,3961
"060990013",1,6342,6342
"060990014",1,7546,7546
"060990015",0.318186081410617,6785,21324
"060990016",0.484815090914984,14958,30853
"060990017",1,2645,2645
"060990018",1,2011,2011
"060990019",1,5863,5863
"060990020",0.417257435295105,19894,47678
"060990021",0.5,3713,7426
"060990022",0.5,6502,13004
"060990023",0.4995223310246,12549,25122
"060990024",0.62871553463349,9349,14870
"060990025",0.707382434301521,16366,23136
"060990026",0.763848897675018,17774,23269
"060990027",0.5,11361,22722
"060990028",0.379050419116727,12119,31972
"060990029",0.311657857515075,8373,26866
"060990030",0.260799675121406,15413,59099
"060990031",0.122950819672131,945,7686
"060990032",0.588403633196466,23645,40185
"060990033",0.00125166889185581,15,11984
"060990035",0.482886324653048,12387,25652
"060990036",0.546797338464005,27283,49896
"060990037",0.289831865492394,2896,9992
"060990038",0.680558085315653,18682,27451
"060990039",0.585662445954293,30342,51808
"060990040",0.0663362893409842,763,11502
"061010501",0.983089430894309,12092,12300
"061010502",1,7259,7259
"061010503",0.5,8879,17758
"061010504",0.481272005393662,12849,26698
"061010505",0.459597875569044,19384,42176
"061010506",0.545566368799971,15080,27641
"061010507",0.407211409094986,9080,22298
"061030001",0.0222698072805139,208,9340
"061030004",0.0862808145766345,966,11196
"061030005",0.46961420279959,5502,11716
"061030006",0.449337691381387,5224,11626
"061030007",0.489869570723059,7737,15794
"061030008",0.0241997439180538,189,7810
"061030010",0.191133211934445,2729,14278
"061030011",0.344599470772191,5730,16628
"061070001",0.0250912180736742,502,20007
"061070002",0.289045770877944,8639,29888
"061070003",0.0104188591875395,198,19004
"061070004",0.642117321368908,13453,20951
"061070005",0.700317295862203,10815,15443
"061070006",0.244326866549089,4156,17010
"061070007",0.325141426319206,7012,21566
"061070009",0.364542906425183,6763,18552
"061070010",0.629476827033996,46383,73685
"061070011",1,6486,6486
"061070012",1,1276,1276
"061070013",0.614221495709032,16533,26917
"061070014",0.103739661992089,2308,22248
"061070015",0.472789115646259,10564,22344
"061070016",0.34382046992071,9453,27494
"061070017",0.57286783042394,22972,40100
"061070018",1,5137,5137
"061070019",1,7760,7760
"061070020",0.765049205470115,35916,46946
"061070021",0.106275303643725,525,4940
"061070022",0.60332122117703,17766,29447
"061070023",1,13726,13726
"061070024",0.418242813349529,14462,34578
"061070025",0.0690891704518288,867,12549
"061070026",0.485662541503169,9654,19878
"061070028",0.316144533776915,3421,10821
"061070029",1,14165,14165
"061070030",0.701081446434606,8298,11836
"061070031",0.254145312028942,1686,6634
"061070033",0.020007632339312,367,18343
"061070034",0.0602094240837696,1012,16808
"061070035",0.484023791410194,13997,28918
"061070036",0.666849894291755,15771,23650
"061070037",0.487281869269447,6590,13524
"061070038",1,8229,8229
"061070039",0.362673664711331,11747,32390
"061070041",0.857132778326513,12149,14174
"061070044",0.480942570177698,7470,15532
"061090011",0.478479381443299,3713,7760
"061090012",0.448884530522187,3662,8158
"061090021",0.159443048576214,1523,9552
"061090022",0.365642526213119,5998,16404
"061090031",0.386732923174002,4903,12678
"061090032",0.110631170662905,1255,11344
"061090041",0.312837594526467,3475,11108
"061090051",0.264044282181133,4484,16982
"061110003",0.452630707226854,16397,36226
"061110004",0.462133165036289,5858,12676
"061110005",0.396976483762598,1418,3572
"061110006",1,6229,6229
"061110007",1,10087,10087
"061110008",0.405949105914718,7083,17448
"061110009",0.383392908897691,7937,20702
"061110010",0.5,6934,13868
"061110011",0.472982665869695,7913,16730
"061110012",0.581139083780437,14081,24230
"061110013",0.590676457498887,10618,17976
"061110014",1,9610,9610
"061110015",0.83056501494197,23902,28778
"061110016",1,2471,2471
"061110018",1,3738,3738
"061110019",1,3498,3498
"061110020",1,2533,2533
"061110021",0.989182692307692,1646,1664
"061110022",1,6791,6791
"061110023",0.621442528247388,7315,11771
"061110024",0.5,3112,6224
"061110025",0.5,5038,10076
"061110026",1,3094,3094
"061110027",1,4267,4267
"061110028",0.333015671325709,6290,18888
"061110029",0.506551835903135,10940,21597
"061110030",1,13432,13432
"061110031",1,9169,9169
"061110032",1,4040,4040
"061110033",1,8714,8714
"061110036",0.847505399172737,23153,27319
"061110037",1,6426,6426
"061110038",1,8198,8198
"061110039",1,7026,7026
"061110040",1,6247,6247
"061110041",1,6570,6570
"061110042",1,5206,5206
"061110043",1,9036,9036
"061110044",1,7712,7712
"061110045",1,19025,19025
"061110046",1,1430,1430
"061110047",0.602784259234984,22992,38143
"061110049",0.719987566055331,11581,16085
"061110050",0.533483822422874,21270,39870
"061110052",0.447359728186494,18960,42382
"061110053",0.71184831396018,24741,34756
"061110054",1,10455,10455
"061110055",1,13685,13685
"061110056",0.681045435295541,11257,16529
"061110058",1,14116,14116
"061110059",0.565782167221958,28529,50424
"061110060",0.5,4795,9590
"061110061",0.979634586291167,8418,8593
"061110062",0.5,2967,5934
"061110063",0.956124136589162,9828,10279
"061110064",0.986648122392211,7094,7190
"061110065",1,3531,3531
"061110066",1,4018,4018
"061110067",1,3153,3153
"061110068",1,3786,3786
"061110069",1,4002,4002
"061110070",1,4183,4183
"061110071",1,6638,6638
"061110072",1,7679,7679
"061110073",0.226514067715784,950,4194
"061110074",0.759843283292603,19588,25779
"061110075",0.636126075420117,47469,74622
"061110076",0.595278477326069,34747,58371
"061110077",0.499302973977695,6447,12912
"061110078",1,4403,4403
"061110079",0.749003797290329,15977,21331
"061110080",1,15844,15844
"061110081",1,3379,3379
"061110082",1,8971,8971
"061110083",0.803689957890229,22521,28022
"061110084",0.656124497991968,10456,15936
"061110085",0.325238688252387,7835,24090
"061110086",1,7743,7743
"061110087",1,6150,6150
"061110088",1,5513,5513
"061110089",1,3457,3457
"061110091",1,6270,6270
"061110092",1,6128,6128
"061110093",0.0856305711455926,2075,24232
"061110094",0.5,2084,4168
"061110095",0.238095238095238,2490,10458
"061110096",0.492769922879177,3067,6224
"061110097",0.000586510263929619,6,10230
"061130101",0.902586261676304,14204,15737
"061130102",1,14893,14893
"061130103",1,20446,20446
"061130104",0.412333002097825,7469,18114
"061130105",0.5920597087632,34031,57479
"061130106",0.729810087590068,27246,37333
"061130107",1,12492,12492
"061130108",1,3824,3824
"061130109",1,11980,11980
"061130110",1,9988,9988
"061130111",0.688363039114301,11316,16439
"061130112",0.63920076624275,24025,37586
"061130113",0.451112953632247,7073,15679
"061150401",0.46440644263273,4671,10058
"061150402",1,8173,8173
"061150403",0.859664804469274,15388,17900
"061150404",0.45975075783092,5460,11876
"061150405",0.992003998000999,3970,4002
"061150406",0.991869918699187,6344,6396
"061150407",0.443737095664143,12895,29060
"061150409",0.0548635281187031,599,10918
